interaction_id,user_id,content_id,interaction_type,interaction_date
I014869,U19500,A21907,like,2024-06-20 00:00:00
I014870,U14087,A11249,like,2024-04-29 00:00:00
I014871,U35746,A09943,comment,2024-07-01 00:00:00
I014872,U32065,N07354,like,2024-03-24 00:00:00
I014873,U27142,N06170,like,2024-08-12 00:00:00
I014874,U14006,A02024,comment,2024-08-20 00:00:00
I014875,U36452,A23711,like,2024-06-11 00:00:00
I014876,U16924,N08940,like,2024-03-07 00:00:00
I014877,U17651,N09057,like,2024-07-05 00:00:00
I014878,U29187,N09914,like,2024-07-15 00:00:00
I014879,U37855,A13443,like,2024-07-21 00:00:00
I014880,U10539,A05263,comment,2024-08-09 00:00:00
I014881,U29299,N07610,save_favorite,2024-06-23 00:00:00
I014882,U16017,A23648,like,2024-03-30 00:00:00
I014883,U11742,N05002,like,2024-07-25 00:00:00
I014884,U36392,A15279,like,2024-06-26 00:00:00
I014885,U34907,N08629,share,2024-07-13 00:00:00
I014886,U16332,A18307,like,2024-08-20 00:00:00
I014887,U15856,N07273,like,2024-08-04 00:00:00
I014888,U29939,N01041,like,2024-08-19 00:00:00
I014889,U29859,N02667,like,2024-03-24 00:00:00
I014890,U30013,N13428,like,2024-07-17 00:00:00
I014891,U14758,N04838,like,2024-06-07 00:00:00
I014892,U15498,A05725,comment,2024-03-21 00:00:00
I014893,U36949,N13474,like,2024-07-27 00:00:00
I014894,U17191,N12096,like,2024-06-25 00:00:00
I014895,U21700,N08555,like,2024-07-03 00:00:00
I014896,U25592,A03596,like,2024-07-26 00:00:00
I014897,U39456,A21337,like,2024-06-07 00:00:00
I014898,U31656,A14541,like,2024-06-02 00:00:00
I014899,U35687,N14799,like,2024-01-30 00:00:00
I014900,U17993,A13178,like,2024-06-28 00:00:00
I014901,U12683,N13516,like,2024-06-18 00:00:00
I014902,U32250,A21414,comment,2024-08-04 00:00:00
I014903,U24053,A12422,comment,2024-06-27 00:00:00
I014904,U39284,A09521,comment,2024-08-19 00:00:00
I014905,U37255,A00452,like,2024-06-25 00:00:00
I014906,U04263,N06632,share,2024-07-21 00:00:00
I014907,U22416,A21624,like,2024-07-10 00:00:00
I014908,U20102,N10834,save_favorite,2024-05-16 00:00:00
I014909,U18292,N06463,share,2024-07-16 00:00:00
I014910,U25395,A10144,like,2024-07-29 00:00:00
I014911,U25026,A08482,like,2024-05-24 00:00:00
I014912,U18781,A11298,comment,2024-05-28 00:00:00
I014913,U07613,N07414,share,2024-08-17 00:00:00
I014914,U17516,A04951,comment,2024-08-06 00:00:00
I014915,U17165,N07675,like,2024-03-05 00:00:00
I014916,U22003,A20597,like,2024-07-22 00:00:00
I014917,U10333,A00782,like,2024-06-15 00:00:00
I014918,U13650,A05041,like,2024-04-29 00:00:00
I014919,U03345,A17255,comment,2024-05-12 00:00:00
I014920,U35071,N00223,share,2024-07-20 00:00:00
I014921,U15361,A17141,like,2024-05-21 00:00:00
I014922,U02426,A24946,like,2024-08-12 00:00:00
I014923,U34641,N05033,save_favorite,2024-08-10 00:00:00
I014924,U08455,A01874,comment,2024-03-24 00:00:00
I014925,U30618,N03078,share,2024-05-05 00:00:00
I014926,U20685,A02200,like,2024-07-28 00:00:00
I014927,U12057,N13402,like,2024-06-21 00:00:00
I014928,U30136,N09579,like,2024-05-27 00:00:00
I014929,U06322,A00605,like,2024-02-03 00:00:00
I014930,U18242,A01227,like,2024-07-22 00:00:00
I014931,U22161,A16051,like,2024-07-13 00:00:00
I014932,U14686,A15178,like,2024-07-22 00:00:00
I014933,U27643,A15972,comment,2024-07-14 00:00:00
I014934,U21118,A21400,like,2024-08-12 00:00:00
I014935,U18803,N13853,like,2024-05-01 00:00:00
I014936,U29322,N02828,save_favorite,2024-07-14 00:00:00
I014937,U23639,A21277,comment,2024-01-31 00:00:00
I014938,U20258,A01327,like,2024-07-25 00:00:00
I014939,U26724,N03090,share,2024-08-13 00:00:00
I014940,U15194,A15325,comment,2024-07-26 00:00:00
I014941,U22110,A10039,comment,2024-04-29 00:00:00
I014942,U33066,A21320,comment,2024-08-20 00:00:00
I014943,U10999,A16196,comment,2024-08-19 00:00:00
I014944,U04087,N08955,share,2024-08-02 00:00:00
I014945,U24175,A06634,like,2024-06-09 00:00:00
I014946,U03264,A01266,like,2024-07-13 00:00:00
I014947,U02535,N12478,like,2024-08-06 00:00:00
I014948,U32107,N14922,like,2024-08-03 00:00:00
I014949,U30691,N05232,like,2024-06-28 00:00:00
I014950,U25382,N06691,share,2024-01-30 00:00:00
I014951,U27489,A07552,like,2024-08-07 00:00:00
I014952,U08813,A05269,comment,2024-08-20 00:00:00
I014953,U06377,A02647,comment,2024-07-26 00:00:00
I014954,U38766,N00777,like,2024-06-22 00:00:00
I014955,U04909,N07257,like,2024-08-13 00:00:00
I014956,U14764,A14833,comment,2024-03-05 00:00:00
I014957,U36760,A14758,like,2024-08-04 00:00:00
I014958,U10920,N04072,like,2024-06-12 00:00:00
I014959,U10898,A10367,like,2024-07-05 00:00:00
I014960,U02857,A05421,share,2024-05-04 00:00:00
I014961,U12871,A22322,share,2024-08-11 00:00:00
I014962,U15517,N06247,save_favorite,2024-02-24 00:00:00
I014963,U26729,A15363,comment,2024-08-18 00:00:00
I014964,U03922,N03092,like,2024-02-15 00:00:00
I014965,U10202,A01007,comment,2024-07-25 00:00:00
I014966,U31362,N04615,like,2024-08-03 00:00:00
I014967,U16237,N08772,save_favorite,2024-05-15 00:00:00
I014968,U21969,N01858,share,2024-08-08 00:00:00
I014969,U21774,A18903,comment,2024-08-13 00:00:00
I014970,U30019,A06669,like,2024-07-25 00:00:00
I014971,U07300,A06790,like,2024-07-14 00:00:00
I014972,U39995,A01293,comment,2024-06-02 00:00:00
I014973,U10659,A13942,like,2024-08-04 00:00:00
I014974,U29761,A24067,comment,2024-06-19 00:00:00
I014975,U03536,A05393,like,2024-08-03 00:00:00
I014976,U22819,A16901,comment,2024-04-12 00:00:00
I014977,U06227,A04045,comment,2024-08-01 00:00:00
I014978,U26081,A05428,like,2024-04-04 00:00:00
I014979,U09608,N05742,save_favorite,2024-08-15 00:00:00
I014980,U24902,N12804,like,2024-08-11 00:00:00
I014981,U10902,A05730,comment,2024-08-15 00:00:00
I014982,U07673,N13689,like,2024-05-01 00:00:00
I014983,U34064,A15305,like,2024-05-17 00:00:00
I014984,U08245,A15710,share,2024-05-26 00:00:00
I014985,U14491,N09195,like,2024-08-02 00:00:00
I014986,U21819,N05699,share,2024-06-22 00:00:00
I014987,U10602,N01292,like,2024-05-07 00:00:00
I014988,U35019,N11953,like,2024-04-30 00:00:00
I014989,U29437,A07391,like,2024-06-24 00:00:00
I014990,U31470,A13913,comment,2024-05-28 00:00:00
I014991,U19771,A19794,like,2024-07-27 00:00:00
I014992,U11903,N11279,like,2024-07-21 00:00:00
I014993,U15836,N01110,share,2024-04-09 00:00:00
I014994,U34226,A20216,like,2024-05-04 00:00:00
I014995,U32865,A18127,like,2024-08-06 00:00:00
I014996,U11959,N01531,like,2024-08-19 00:00:00
I014997,U25599,A13436,like,2024-05-06 00:00:00
I014998,U21080,A21693,comment,2024-08-20 00:00:00
I014999,U12039,A23210,comment,2024-08-14 00:00:00
I015000,U14727,N09771,share,2024-07-30 00:00:00
I015001,U03537,N08285,like,2024-04-27 00:00:00
I015002,U09398,A03579,share,2024-04-09 00:00:00
I015003,U21261,A19783,like,2024-06-10 00:00:00
I015004,U11440,A09681,comment,2024-02-23 00:00:00
I015005,U04375,N05680,like,2024-07-26 00:00:00
I015006,U09481,A23037,share,2024-04-21 00:00:00
I015007,U02810,A13052,like,2024-08-05 00:00:00
I015008,U05107,N00643,share,2024-08-20 00:00:00
I015009,U04036,N14386,like,2024-05-14 00:00:00
I015010,U30535,N00778,like,2024-06-29 00:00:00
I015011,U07755,A03805,comment,2024-03-08 00:00:00
I015012,U36062,N00904,save_favorite,2024-07-28 00:00:00
I015013,U37179,N03239,like,2024-05-08 00:00:00
I015014,U27525,A24157,comment,2024-08-08 00:00:00
I015015,U33776,N04947,like,2024-07-03 00:00:00
I015016,U03408,A16411,like,2024-08-14 00:00:00
I015017,U11245,A21451,comment,2024-03-28 00:00:00
I015018,U20175,A02235,comment,2024-08-04 00:00:00
I015019,U11662,N10626,save_favorite,2024-05-29 00:00:00
I015020,U29284,A15310,comment,2024-03-18 00:00:00
I015021,U14254,N06740,like,2024-06-12 00:00:00
I015022,U16509,N12901,like,2024-02-26 00:00:00
I015023,U06260,N03867,share,2024-08-11 00:00:00
I015024,U28865,A15407,like,2024-08-19 00:00:00
I015025,U02609,A12203,comment,2024-06-05 00:00:00
I015026,U09989,A11016,like,2024-02-27 00:00:00
I015027,U04596,A03396,like,2024-08-11 00:00:00
I015028,U05223,N13802,like,2024-06-29 00:00:00
I015029,U30546,A24411,comment,2024-08-18 00:00:00
I015030,U22328,A03836,like,2024-05-07 00:00:00
I015031,U17784,A19782,comment,2024-06-18 00:00:00
I015032,U19396,N02454,share,2024-06-26 00:00:00
I015033,U38839,A04107,like,2024-07-02 00:00:00
I015034,U33691,A00956,comment,2024-08-17 00:00:00
I015035,U23799,A19150,like,2024-04-07 00:00:00
I015036,U23491,N10072,share,2024-04-26 00:00:00
I015037,U24338,N09053,share,2024-08-01 00:00:00
I015038,U33687,N06194,like,2024-06-24 00:00:00
I015039,U38791,A01667,like,2024-05-05 00:00:00
I015040,U36660,A00460,like,2024-05-13 00:00:00
I015041,U14241,A04375,comment,2024-06-18 00:00:00
I015042,U27461,N05923,like,2024-07-12 00:00:00
I015043,U23290,A07461,like,2024-03-08 00:00:00
I015044,U33458,A16353,like,2024-08-16 00:00:00
I015045,U38807,A21885,comment,2024-06-30 00:00:00
I015046,U04037,N14000,save_favorite,2024-06-23 00:00:00
I015047,U13222,A07175,share,2024-08-05 00:00:00
I015048,U05700,A19683,like,2024-08-06 00:00:00
I015049,U30801,N01400,like,2024-05-29 00:00:00
I015050,U25012,N14413,like,2024-07-25 00:00:00
I015051,U33277,A15345,share,2024-07-07 00:00:00
I015052,U24580,A10733,share,2024-05-19 00:00:00
I015053,U15251,N04599,share,2024-07-18 00:00:00
I015054,U28224,A07074,like,2024-04-27 00:00:00
I015055,U29124,N12703,share,2024-06-11 00:00:00
I015056,U30604,A17859,like,2024-05-08 00:00:00
I015057,U37123,N06034,like,2024-07-31 00:00:00
I015058,U38749,N00943,like,2024-06-25 00:00:00
I015059,U14881,N01611,like,2024-02-17 00:00:00
I015060,U34279,N06481,share,2024-08-20 00:00:00
I015061,U33882,N00676,like,2024-07-01 00:00:00
I015062,U39367,N13519,share,2024-03-24 00:00:00
I015063,U26410,N12021,like,2024-03-27 00:00:00
I015064,U16276,N02044,like,2024-08-08 00:00:00
I015065,U31344,A18794,comment,2024-08-18 00:00:00
I015066,U35334,N06772,share,2024-07-22 00:00:00
I015067,U34645,A06236,comment,2024-07-19 00:00:00
I015068,U17516,N13398,save_favorite,2024-08-08 00:00:00
I015069,U33381,N12013,share,2024-07-25 00:00:00
I015070,U23949,A21388,like,2024-05-20 00:00:00
I015071,U31776,A20664,comment,2024-08-06 00:00:00
I015072,U03723,N00845,save_favorite,2024-06-27 00:00:00
I015073,U08009,N13933,like,2024-08-05 00:00:00
I015074,U32381,A24436,comment,2024-08-16 00:00:00
I015075,U23434,A01106,share,2024-04-17 00:00:00
I015076,U38863,A04144,like,2024-08-02 00:00:00
I015077,U30349,N09378,like,2024-06-28 00:00:00
I015078,U36801,A08945,like,2024-07-27 00:00:00
I015079,U34775,N11446,like,2024-08-02 00:00:00
I015080,U14337,A24287,comment,2024-07-12 00:00:00
I015081,U29401,N13326,like,2024-05-14 00:00:00
I015082,U22997,N14307,save_favorite,2024-07-04 00:00:00
I015083,U03565,A05337,comment,2024-08-20 00:00:00
I015084,U04456,A15790,comment,2024-06-24 00:00:00
I015085,U30732,A05513,comment,2024-08-14 00:00:00
I015086,U08809,A18988,comment,2024-06-01 00:00:00
I015087,U28897,N01736,share,2024-07-21 00:00:00
I015088,U29371,N08243,share,2024-08-10 00:00:00
I015089,U33974,A14489,like,2024-08-19 00:00:00
I015090,U27309,N12119,like,2024-07-26 00:00:00
I015091,U04740,N10422,like,2024-06-22 00:00:00
I015092,U25643,A15579,like,2024-08-07 00:00:00
I015093,U03121,A10767,like,2024-07-11 00:00:00
I015094,U11062,N14509,like,2024-08-20 00:00:00
I015095,U24059,A11800,like,2024-07-08 00:00:00
I015096,U02644,A06158,comment,2024-02-20 00:00:00
I015097,U07230,N14308,like,2024-08-11 00:00:00
I015098,U31928,N09864,like,2024-05-28 00:00:00
I015099,U20770,N07143,like,2024-05-05 00:00:00
I015100,U21754,A04043,like,2024-02-23 00:00:00
I015101,U14827,A04103,comment,2024-07-25 00:00:00
I015102,U15675,N00432,share,2024-06-24 00:00:00
I015103,U26881,A01154,share,2024-04-30 00:00:00
I015104,U16576,A23757,comment,2024-04-21 00:00:00
I015105,U17573,A19608,comment,2024-05-25 00:00:00
I015106,U15406,A17259,like,2024-07-30 00:00:00
I015107,U27440,N01230,save_favorite,2024-08-20 00:00:00
I015108,U18406,A21688,like,2024-08-18 00:00:00
I015109,U27222,A20955,like,2024-08-04 00:00:00
I015110,U38956,N07757,like,2024-04-14 00:00:00
I015111,U17023,A19142,like,2024-06-02 00:00:00
I015112,U34523,N02618,like,2024-06-30 00:00:00
I015113,U11714,A13230,comment,2024-08-12 00:00:00
I015114,U04600,A05340,comment,2024-05-21 00:00:00
I015115,U21893,A20794,comment,2024-06-24 00:00:00
I015116,U31986,N04133,like,2024-07-16 00:00:00
I015117,U33843,A11781,like,2024-07-27 00:00:00
I015118,U31335,A03547,like,2024-06-28 00:00:00
I015119,U15297,A18096,comment,2024-03-10 00:00:00
I015120,U30367,A03328,like,2024-06-29 00:00:00
I015121,U05190,N10736,like,2024-07-28 00:00:00
I015122,U25020,A07164,comment,2024-06-25 00:00:00
I015123,U15056,A01057,like,2024-03-19 00:00:00
I015124,U21079,A17603,like,2024-08-01 00:00:00
I015125,U34336,A07429,comment,2024-04-24 00:00:00
I015126,U10252,A02572,like,2024-08-19 00:00:00
I015127,U04633,A11399,like,2024-06-08 00:00:00
I015128,U20746,A09372,share,2024-07-17 00:00:00
I015129,U04858,A20925,like,2024-05-03 00:00:00
I015130,U31821,N01633,share,2024-06-12 00:00:00
I015131,U20785,N01474,save_favorite,2024-05-22 00:00:00
I015132,U07272,A00069,comment,2024-06-27 00:00:00
I015133,U21402,A20669,share,2024-06-17 00:00:00
I015134,U38113,A13588,comment,2024-07-16 00:00:00
I015135,U35878,N01401,like,2024-07-31 00:00:00
I015136,U26157,N13851,like,2024-07-14 00:00:00
I015137,U33887,N02018,share,2024-08-14 00:00:00
I015138,U19339,A14692,share,2024-07-28 00:00:00
I015139,U07267,N02185,like,2024-06-16 00:00:00
I015140,U30560,A24526,share,2024-04-29 00:00:00
I015141,U10168,N07747,save_favorite,2024-06-05 00:00:00
I015142,U34970,A13348,like,2024-08-15 00:00:00
I015143,U03007,A11287,comment,2024-08-03 00:00:00
I015144,U16706,A03108,comment,2024-06-01 00:00:00
I015145,U07148,N10366,share,2024-07-13 00:00:00
I015146,U36603,A07912,comment,2024-05-27 00:00:00
I015147,U31229,A19725,like,2024-05-04 00:00:00
I015148,U06911,A23301,share,2024-08-19 00:00:00
I015149,U11347,A22322,like,2024-08-09 00:00:00
I015150,U37401,N00971,save_favorite,2024-08-07 00:00:00
I015151,U35056,A15648,comment,2024-08-15 00:00:00
I015152,U06661,N07289,share,2024-07-22 00:00:00
I015153,U35600,A20750,comment,2024-05-21 00:00:00
I015154,U33444,A04357,comment,2024-03-28 00:00:00
I015155,U37225,A20224,comment,2024-08-01 00:00:00
I015156,U07007,A14099,like,2024-07-21 00:00:00
I015157,U14082,A01906,comment,2024-08-19 00:00:00
I015158,U32170,N13480,like,2024-06-22 00:00:00
I015159,U18122,A15122,like,2024-08-06 00:00:00
I015160,U21013,N08860,share,2024-07-13 00:00:00
I015161,U12331,A24561,like,2024-07-06 00:00:00
I015162,U14743,N04519,like,2024-06-16 00:00:00
I015163,U30169,N13591,share,2024-08-01 00:00:00
I015164,U18005,A21929,like,2024-07-20 00:00:00
I015165,U10719,A18831,comment,2024-05-26 00:00:00
I015166,U23238,N01859,share,2024-04-16 00:00:00
I015167,U05271,A19224,like,2024-05-16 00:00:00
I015168,U11074,A03505,like,2024-02-17 00:00:00
I015169,U15828,N04031,like,2024-08-06 00:00:00
I015170,U18027,A22921,like,2024-04-28 00:00:00
I015171,U36823,N03791,share,2024-07-24 00:00:00
I015172,U06688,A22177,comment,2024-06-18 00:00:00
I015173,U24339,A06929,comment,2024-04-09 00:00:00
I015174,U35609,N12986,like,2024-06-07 00:00:00
I015175,U26089,A00973,like,2024-07-02 00:00:00
I015176,U35502,N03686,save_favorite,2024-05-07 00:00:00
I015177,U38842,N03387,share,2024-06-11 00:00:00
I015178,U20980,A08475,like,2024-07-02 00:00:00
I015179,U13704,A12172,comment,2024-04-09 00:00:00
I015180,U26948,A10420,like,2024-06-25 00:00:00
I015181,U24598,A22324,like,2024-08-13 00:00:00
I015182,U05112,N06391,like,2024-03-16 00:00:00
I015183,U33345,N10317,like,2024-07-20 00:00:00
I015184,U38697,A15551,comment,2024-08-16 00:00:00
I015185,U30289,N06270,like,2024-07-11 00:00:00
I015186,U20976,N04205,like,2024-05-05 00:00:00
I015187,U33734,N05186,like,2024-08-18 00:00:00
I015188,U31191,A06693,comment,2024-08-02 00:00:00
I015189,U19158,A18003,like,2024-08-12 00:00:00
I015190,U33818,N12566,share,2024-07-16 00:00:00
I015191,U06982,N03161,save_favorite,2024-08-18 00:00:00
I015192,U07438,A17049,like,2024-05-20 00:00:00
I015193,U20203,A19859,share,2024-04-28 00:00:00
I015194,U34469,A01239,comment,2024-08-15 00:00:00
I015195,U34795,A02996,comment,2024-07-23 00:00:00
I015196,U18465,A07351,like,2024-05-15 00:00:00
I015197,U08940,A17329,like,2024-07-28 00:00:00
I015198,U18915,A07033,comment,2024-04-04 00:00:00
I015199,U24937,A09240,like,2024-06-07 00:00:00
I015200,U16500,A02809,like,2024-06-10 00:00:00
I015201,U04255,A23811,like,2024-08-12 00:00:00
I015202,U30091,A01713,comment,2024-08-07 00:00:00
I015203,U22741,A15542,like,2024-08-02 00:00:00
I015204,U24053,A15214,like,2024-08-12 00:00:00
I015205,U20039,A17181,comment,2024-06-18 00:00:00
I015206,U30278,A24777,comment,2024-08-18 00:00:00
I015207,U25273,N08527,like,2024-07-29 00:00:00
I015208,U38349,A19582,like,2024-07-04 00:00:00
I015209,U29161,N12131,save_favorite,2024-05-31 00:00:00
I015210,U36076,A17579,like,2024-06-28 00:00:00
I015211,U30906,A04990,like,2024-08-18 00:00:00
I015212,U10817,A03299,like,2024-08-14 00:00:00
I015213,U38726,A24113,like,2024-08-13 00:00:00
I015214,U21248,A14293,comment,2024-04-08 00:00:00
I015215,U37137,A16915,like,2024-06-16 00:00:00
I015216,U09437,A17856,comment,2024-06-01 00:00:00
I015217,U02692,N07246,share,2024-05-22 00:00:00
I015218,U16749,N04651,like,2024-06-30 00:00:00
I015219,U21217,N02675,like,2024-05-01 00:00:00
I015220,U17562,A18884,like,2024-08-14 00:00:00
I015221,U14287,N10042,like,2024-07-22 00:00:00
I015222,U28032,A12672,like,2024-07-16 00:00:00
I015223,U07129,N05082,like,2024-08-03 00:00:00
I015224,U38064,A17422,like,2024-06-14 00:00:00
I015225,U22384,A14936,like,2024-07-20 00:00:00
I015226,U12811,A02196,like,2024-08-11 00:00:00
I015227,U23962,A08898,comment,2024-07-08 00:00:00
I015228,U19466,A15771,comment,2024-08-03 00:00:00
I015229,U29382,N11132,like,2024-07-21 00:00:00
I015230,U14082,N11591,like,2024-07-22 00:00:00
I015231,U26627,A00881,like,2024-07-29 00:00:00
I015232,U30179,N08087,share,2024-07-31 00:00:00
I015233,U36151,A08544,comment,2024-08-13 00:00:00
I015234,U37722,A23547,comment,2024-06-05 00:00:00
I015235,U09650,N02804,like,2024-06-12 00:00:00
I015236,U34534,A07950,like,2024-08-08 00:00:00
I015237,U30640,N12496,share,2024-06-23 00:00:00
I015238,U08139,A21241,like,2024-04-04 00:00:00
I015239,U32892,A21625,like,2024-07-10 00:00:00
I015240,U30750,A08842,comment,2024-05-31 00:00:00
I015241,U31008,A24529,share,2024-07-31 00:00:00
I015242,U23133,N10569,like,2024-08-18 00:00:00
I015243,U34740,A18800,like,2024-06-20 00:00:00
I015244,U38209,A16286,comment,2024-07-07 00:00:00
I015245,U10000,N12392,like,2024-06-21 00:00:00
I015246,U11002,A03669,share,2024-08-09 00:00:00
I015247,U28697,A07159,like,2024-08-11 00:00:00
I015248,U38519,A11640,like,2024-08-04 00:00:00
I015249,U24299,N04188,share,2024-07-26 00:00:00
I015250,U37011,N01178,like,2024-03-13 00:00:00
I015251,U16684,N07174,like,2024-04-30 00:00:00
I015252,U20352,N12786,save_favorite,2024-06-05 00:00:00
I015253,U35269,A20009,like,2024-08-17 00:00:00
I015254,U28646,A18015,comment,2024-06-05 00:00:00
I015255,U12950,N01512,like,2024-07-30 00:00:00
I015256,U11459,A01782,comment,2024-06-07 00:00:00
I015257,U24666,A04172,like,2024-07-04 00:00:00
I015258,U29348,N11382,like,2024-08-14 00:00:00
I015259,U19587,A11724,like,2024-08-06 00:00:00
I015260,U06090,N05468,like,2024-07-17 00:00:00
I015261,U16710,N02429,like,2024-02-22 00:00:00
I015262,U33012,A01417,like,2024-03-19 00:00:00
I015263,U29973,A08612,comment,2024-08-11 00:00:00
I015264,U14423,A00677,like,2024-06-28 00:00:00
I015265,U37671,A18917,comment,2024-05-08 00:00:00
I015266,U11028,N06527,like,2024-08-17 00:00:00
I015267,U10040,N14640,like,2024-08-13 00:00:00
I015268,U26439,N07391,like,2024-05-20 00:00:00
I015269,U08396,A01569,like,2024-08-06 00:00:00
I015270,U36874,N07753,like,2024-04-25 00:00:00
I015271,U18700,N01502,share,2024-06-27 00:00:00
I015272,U10226,A19559,like,2024-08-09 00:00:00
I015273,U20856,A13420,share,2024-07-10 00:00:00
I015274,U20968,A19401,comment,2024-08-17 00:00:00
I015275,U24055,N04355,save_favorite,2024-05-24 00:00:00
I015276,U28393,A21156,comment,2024-03-13 00:00:00
I015277,U27963,N11466,save_favorite,2024-06-12 00:00:00
I015278,U17447,A08211,comment,2024-08-11 00:00:00
I015279,U37448,A14167,like,2024-05-11 00:00:00
I015280,U02483,N11426,like,2024-08-20 00:00:00
I015281,U36781,N14727,share,2024-05-06 00:00:00
I015282,U20862,N11036,save_favorite,2024-08-13 00:00:00
I015283,U29234,N11316,save_favorite,2024-02-17 00:00:00
I015284,U24209,N08541,like,2024-06-04 00:00:00
I015285,U12409,N12617,save_favorite,2024-08-05 00:00:00
I015286,U23353,A10649,comment,2024-08-16 00:00:00
I015287,U11112,A08259,comment,2024-06-10 00:00:00
I015288,U39329,N06168,like,2024-08-13 00:00:00
I015289,U04497,N12717,like,2024-08-09 00:00:00
I015290,U18814,A07207,like,2024-08-18 00:00:00
